Fecha/Hora,Timestamp (s),Luces (Wh),A/C (Wh),Riego (Wh),Puerta (Wh),Ascensor (Wh),Total (Wh)
2025-11-17 12:23:50,4437,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:24:01,4448,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:24:11,4458,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:24:22,4468,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:24:33,4479,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:24:43,4489,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:24:53,4499,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:25:03,4509,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:25:47,4554,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:26:03,4570,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:26:14,4580,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:26:57,4623,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:27:06,4633,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:27:17,4644,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:27:28,4654,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:27:38,4665,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:27:48,4675,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:28:09,4696,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:28:22,4706,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:28:30,4717,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:28:40,4727,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:28:50,4737,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:29:01,4747,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:29:11,4758,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:29:21,4768,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:29:31,4778,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:29:46,4793,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:29:57,4803,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:30:07,4814,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:30:17,4824,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:30:28,4834,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:30:37,4844,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:30:54,4861,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:31:05,4872,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:31:15,4882,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:31:25,4892,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:31:37,4903,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:31:46,4913,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:31:57,4923,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:32:07,4933,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:32:17,4944,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:32:28,4955,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:32:50,4977,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:33:01,4988,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:33:11,4998,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:33:32,5019,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:33:42,5029,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:33:52,5039,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:34:02,5049,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:34:19,5066,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:34:30,5076,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:34:40,5087,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:34:51,5097,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:35:01,5108,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:35:23,5130,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:35:39,5146,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:35:50,5157,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:36:12,5179,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:36:22,5189,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:36:33,5199,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:36:54,5221,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:37:04,5231,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:37:19,5246,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:37:30,5256,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:37:40,5266,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:37:50,5277,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:38:01,5288,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:38:11,5298,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:38:21,5308,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:38:32,5319,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:38:43,5330,0.0018,0.0000,0.0000,0.0000,0.0000,0.0018
2025-11-17 12:38:53,5340,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:39:04,5350,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:39:14,5361,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:39:30,5377,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:39:41,5388,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:39:51,5398,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:40:02,5408,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:40:12,5419,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:40:23,5429,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:40:33,5439,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:40:43,5450,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:41:00,5465,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:41:09,5476,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:41:24,5490,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:41:33,5500,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:41:44,5511,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:41:54,5521,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:42:05,5532,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:42:21,5548,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:42:32,5558,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:42:48,5575,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:42:59,5585,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:43:09,5595,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:43:24,5611,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:43:35,5622,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:43:46,5632,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:43:56,5642,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:44:06,5653,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:44:17,5663,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:44:27,5673,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:44:37,5684,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:44:59,5706,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:45:10,5717,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:45:38,5745,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:45:48,5755,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:45:58,5765,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:46:09,5776,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:46:19,5786,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:46:29,5796,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:46:47,5813,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:46:56,5823,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:47:07,5834,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:47:17,5844,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:47:44,5871,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:47:55,5882,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:48:05,5892,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:48:16,5902,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:48:27,5912,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:48:49,5934,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:48:58,5945,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:49:08,5955,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:49:18,5965,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:49:29,5976,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:49:39,5986,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:50:01,6008,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:50:12,6018,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:50:34,6041,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:50:45,6052,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:50:56,6063,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:51:07,6073,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:51:16,6083,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:51:27,6093,0.0017,0.0000,0.0000,0.0000,0.2778,0.2794
2025-11-17 12:51:37,6104,0.0085,0.0000,0.0000,0.0000,0.2778,0.2863
2025-11-17 12:51:47,6114,0.0017,0.0000,0.0000,0.0000,0.0000,0.0017
2025-11-17 12:51:57,6124,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:52:07,6134,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:52:18,6144,0.0000,10.8100,0.0000,0.0000,0.2778,11.0878
2025-11-17 12:52:28,6155,0.0000,0.1656,0.0000,0.0000,0.2778,0.4433
2025-11-17 12:52:38,6165,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:52:54,6181,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:53:04,6191,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:53:14,6201,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:53:25,6212,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:53:35,6222,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:53:57,6244,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:54:09,6255,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:54:19,6266,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:54:41,6288,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:54:52,6299,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:55:02,6309,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:55:13,6319,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:55:23,6330,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:55:33,6340,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:55:44,6350,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:55:54,6361,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:56:04,6371,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:56:15,6382,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:56:36,6403,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:57:04,6431,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:57:15,6441,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:57:25,6452,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:57:36,6462,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:58:07,6494,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:58:18,6505,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:58:44,6531,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:58:55,6542,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:59:05,6552,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:59:20,6567,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:59:31,6578,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:59:42,6588,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 12:59:52,6599,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:00:02,6609,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:00:13,6619,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:00:41,6647,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:00:50,6657,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:01:09,6675,0.0017,0.0000,0.0000,0.0000,0.0000,0.0017
2025-11-17 13:01:19,6686,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:01:29,6696,0.0034,0.0000,0.0000,0.0000,0.2778,0.2812
2025-11-17 13:01:40,6706,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:01:55,6722,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:02:06,6733,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:02:16,6743,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:02:27,6754,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:02:38,6764,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:02:47,6774,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:03:01,6788,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:03:13,6799,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:03:23,6810,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:03:34,6820,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:03:44,6831,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:03:55,6841,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:04:11,6857,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:04:21,6868,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:04:32,6878,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:04:42,6888,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:04:52,6899,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:05:03,6909,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:05:21,6926,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:05:37,6943,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:05:46,6953,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:05:57,6963,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:06:30,6996,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:06:39,7006,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:06:54,7021,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:07:05,7032,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:07:56,7082,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:08:05,7092,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:08:16,7102,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:08:26,7112,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:08:36,7122,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:08:46,7133,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:08:57,7144,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:09:07,7154,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:09:17,7164,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:09:28,7175,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:09:38,7185,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:09:48,7195,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:10:22,7228,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:10:32,7238,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:10:42,7249,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:10:52,7259,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:11:03,7269,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:11:13,7280,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:11:24,7291,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:11:34,7301,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:11:44,7311,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:11:54,7321,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:12:05,7331,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:12:16,7342,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:12:54,7381,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:13:04,7391,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:13:25,7412,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:13:35,7422,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:13:45,7432,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:13:58,7442,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:14:13,7460,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:14:37,7484,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:14:48,7495,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:15:00,7506,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:15:09,7516,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:15:19,7526,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:15:29,7536,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:15:40,7546,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:15:50,7557,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:16:00,7567,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:16:11,7578,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:16:22,7588,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:16:32,7598,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:16:44,7609,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:16:52,7619,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:17:04,7629,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:17:13,7640,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:17:24,7650,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:17:40,7665,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:17:48,7675,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:18:25,7712,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:18:36,7723,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:18:53,7739,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:19:03,7750,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:19:14,7760,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:19:24,7770,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:19:34,7780,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:19:45,7790,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:20:07,7812,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:20:16,7823,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:20:27,7833,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:20:37,7844,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:20:49,7854,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:21:15,21,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:21:25,31,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:22:03,70,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:22:15,81,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:22:24,91,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:22:35,101,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:22:46,111,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:22:55,121,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:23:11,136,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:23:20,147,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:23:31,158,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:23:41,168,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:24:08,195,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:24:21,206,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:24:41,227,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:24:51,238,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:25:02,248,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:25:12,258,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:25:22,268,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:25:33,279,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:25:43,290,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:25:53,300,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:26:03,310,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:26:14,321,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:26:25,331,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:26:35,342,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:26:46,352,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:26:56,363,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:27:07,373,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:27:18,384,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:27:28,394,0,0,0,0,0.2778,0.2778
2025-11-17 13:27:38,405,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:27:49,416,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 13:28:01,427,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
